,ReviewID,Reviewer Name,Review,Date-of-Review,Sentiment
6588,D9D568B3-13D7-4061-9E21-70D1A4B17264,Marcus,"It doesn't live up to the original at all. The majority of the voice cast didn't fit their roles and the singing fell short due to the effort of trying to be grandiose. By trying to set itself apart from the original movie, it failed to live up to all the hype and came off as a sub-par remake of the original animated movie.",2019-07-26T16:22:47.046Z,0.0
6589,d7c4985f-fedf-4044-b202-e8289112257e,jandark s,Me and my kids loved the movie its for the whole family to enjoy adult and kids,2019-07-26T16:21:56.294Z,1.0
6590,D39A0E16-DB79-4548-BDED-1E5342198D38,Carlos L,"Terrible Movie, Boring and didn’t like the real animals.",2019-07-26T16:21:39.011Z,0.0
6591,9DB01B0F-4ED6-4578-838D-083F49F834D4,dennis f,It follows the original well and animals were very real looking. And most of the characters voices sounded the same.,2019-07-26T16:20:42.317Z,1.0
6592,978172402,Elvis  L,"I would recommend seeing the Lion King (2019) because the animation is absolutely stunning, some of the best effects ever, it also brings a lot of nostalgia, the movie feels a little lifeless though and it doesn't really bring anything new to the story which was quite disappointing, remaking the Lion King always felt a bit hopeless as it is quite the task to remake a near-perfect film as many people would feel very nostalgic and changing the story could make people mad and not changing the story feels a bit pointless tbh, the film was however enjoyable especially Billy Eichner and Seth Rogan as Timon and Pumbaa, so maybe Lion King 1/2 would've made a better remake though?",2019-07-26T16:15:41.281Z,0.0
6593,C03DCFBC-2884-4926-B4B7-2493BB93FDC5,Madeline,The movie was great my grandchildren and l really enjoyed it.,2019-07-26T16:14:32.605Z,1.0
6594,946952777,,They should be ashamed for the remake. There was absoluty nothing special or remarkable about the adaptation. No manor or stardom can over come the poor rewrites to the original scrip. There was no banter between characters and the voices ruined this experience. I only wish I walked out sooner!,2019-07-26T16:10:07.019Z,0.0
6595,814721517,emmanue n,"Awful, didn't like it. For me the hyperrealism was the soultaker for the story. Disney made again an innecesary movie. Maybe it's working now but it is getting tired this formula, hope they change soon this trend.",2019-07-26T16:08:00.562Z,0.0
6596,909395844,Rebecca B,"Absolutely amazing...  if you are a fan of the first one, you will LOVE this!!!",2019-07-26T16:07:12.042Z,1.0
6597,b6d1949d-da2a-47be-837b-b283d377fdde,shaneikwa h,"The movie was okay, the soundtrack wasn't as good as the original.",2019-07-26T15:58:28.900Z,0.0
6598,ADE90549-AA05-4E27-A7C4-341565958053,Elsa,I loved the movie... I just wanted more. I think it should have been longer and more detailed.,2019-07-26T15:57:50.091Z,1.0
6599,0C61AE75-8D8F-4505-A2EA-C8E6FC110E2B,April Tijerina,That it kept the same story line,2019-07-26T15:57:35.176Z,1.0
6600,0ba5457c-06fe-4d7c-b4b1-0bc582b8c554,Laura,Everything was great with this movie.,2019-07-26T15:53:40.901Z,1.0
6601,5d66785a-f355-4059-8e85-0b53915714c5,Raphael,I couldn't wait for this movie to end.... the CGI animals had no emotion and it was difficult to connect with the characters. Not my favorite remake.,2019-07-26T15:51:42.922Z,0.0
6602,978172387,Rory C,Boring and uninspired. Just a cash grav,2019-07-26T15:49:47.035Z,0.0
6603,4de27984-29f8-44ed-9b7b-b0ce0fe53d4b,Charissa,"The scenery, the animals, the music... almost all of it!",2019-07-26T15:45:31.803Z,1.0
6604,56351C4D-6BEE-4EBF-B4AB-BE0EF52775D4,Beyoncé sucks as Nala,Great cinematography but the voice overs are terrible. I wish I could get my money back!!,2019-07-26T15:42:58.347Z,0.0
6605,6981e195-af10-4b41-951b-a6ac57d8db7c,Orlando C,Beyonce...other than that amazing,2019-07-26T15:42:06.480Z,1.0
6606,52fc441f-fb76-4c1e-9c9f-3e7bdba307bf,Richard M,"Great Digital , almost real...........but same story !",2019-07-26T15:38:38.324Z,0.0
6607,0bc1d8d7-9fc8-473a-b024-240b127765bf,Howard H,Forget about any other movie- this IS the Picture of the Year. I raised my children on the animated version and the new one is in a world by itself. If it doesn't win the Oscar for Best Picture they should discontinue the award. Just one thing.....bring tissues. Loved it.,2019-07-26T15:36:39.101Z,1.0
6608,978172349,Isaac E,"The movie doesn't live up to it's predecessor, it's simple. This live action remake of the beloved Lion King is still a very enjoyable movie, with the great cinematography and CGI the Lion King looks great. The performances from Billy Eicher (Timon) , Seth Rogan (Pumba), and Chiwetel Ejiofor (Scar) are great. While some roles such as Simba and Mufasa feel a bit weak. That being said if you want a enjoyable movie that you can bring the whole family too, and want to hear some catchy songs give this movie a watch. ",2019-07-26T15:32:34.111Z,1.0
6609,978172359,Adam W,"Great modernization with the humor, stayed true to the original. I felt like a kid again, but this time with as close to real animals as possible. Enjoyed every bit of this movie ",2019-07-26T15:29:50.723Z,1.0
6610,97dbf545-dd9a-4f22-ac80-dd78c0559b47,Alan G,Great - animation was amazing.,2019-07-26T15:29:40.024Z,1.0
6611,4b4644d0-1078-43e3-a0b3-f6f9e4b937aa,Christopher,"Its was good ! It was exciting, heartwarming and funny. Seth Rogen and Billy Eichner was excellent as Timon & Pumbaa. Beyonce's performance as Nala was ok but I think Disney or the director or the person/people who wrote the script should've added more to her character. She just seemed a little flat at times ! I don't blame her, I blame Disney ! When you have someone like high caliber Beyonce you need to knock it out of the park not just eh ok ????

There also should've been more changes in the story too, it was almost repetitive of the 1995 original . But all in all it was a good film ! Spectacular visual effects, must be seen in Imax !!!!",2019-07-26T15:26:06.285Z,1.0
6612,967977684,Tim W,"We went to see it at our local Alamo Drafthouse and had an awesome time! The performances were awesome and bringing back the one and only James Earl Jones was perfect. The visuals were stunning and I'll never know what's real again. If the movie doesn't quite get to you as much, that's probably because you've seen it a lot over the years and things aren't shocking. This is a really good movie and should be applauded!",2019-07-26T15:25:32.426Z,1.0
6613,27c4d403-072b-4d79-9100-ab77b07e9bc7,Amy,"Really enjoyed the animals, scenery and music.  But anyone thinking this is a kids movie is mistaken.  It could be very frightening.  Pumba was a favorite from the animated version, but real warthogs are not cute!",2019-07-26T15:23:42.497Z,0.0
6614,887af168-65e5-41d9-bd90-9f4b5243454d,Robert,"We loved it! Lots of laughs, the kids wanted to watch it again right after the movie was over..",2019-07-26T15:20:27.149Z,1.0
6615,2b96cf22-f558-4d2d-8571-ac7f7bf7e4b2,Wesly,"It was the exact same movie, but without the fun animation. It was off for me. Not real"" enough to be real, but not cartoony enough to be fantasy. This was definitely one to catch on blue ray.",2019-07-26T15:15:05.402Z,0.0
6616,4BC5E3E5-D73B-4F17-B1B9-7B22FD20CC84,Domino H,I want my money back,2019-07-26T15:12:38.520Z,0.0
6617,101A2612-82EB-479F-99F5-175B1CD94C1F,Russ,Good take on a classic,2019-07-26T15:05:45.308Z,1.0
6618,26958574-19ee-4890-806a-7967fe52ad12,Yadira R,Best movie of the year!!,2019-07-26T15:05:19.474Z,1.0
6619,949810229,Devin C,Think Lion King meets National Geographic...and thank God James Earl Jones reprised his role as Mufasa! ,2019-07-26T15:01:58.762Z,1.0
6620,c9b7ee02-5c27-48d8-8b72-978d54d6e6ea,Diego O,The only valley these lions rule is the uncanny valley,2019-07-26T14:57:29.865Z,0.0
6621,978172324,Sami M,There was no emotion in this movie. At all. Having hyper realistic animals starr blankly at each other and flap their mouths is not mind blowing. Yeah they look like lions. That's about it. ,2019-07-26T14:57:09.380Z,0.0
6622,4bc95bf6-8191-4c97-adf7-6bbc4de48c2b,Jos,"Some of the voice acting and the singing felt flat at times, the lack of emotional expression for the sake of photo realism is understandable but the vocals really needed to be on point to compensate and I felt it was hit and miss at times, I think more changes in the script could of helped to really push it further, and understand the reluctance on the director Johns  part trying to maintain authenticity to the original.",2019-07-26T14:55:38.985Z,1.0
6623,4f82c161-bc20-4177-873c-f84242637a62,Jennie S,Not a fan of the real looking animals and what seemed to me like lifeless moments. It just didnt work. I get what they tried to do make it look real and the idea was good. But it def lacked the reality factor. Blah. My kids had a good time.,2019-07-26T14:51:09.637Z,0.0
6624,379b6668-fd12-464f-b128-3a4b45c0fccb,Kimesha,"They changed the ending, but other than that it was great and entertaining. Loved the realistic touch.",2019-07-26T14:49:05.776Z,1.0
6625,4C0FFBBD-27DE-4AE2-88E0-4577030665CE,Gregory,"It wasn't the original, but it wasn't a bad movie",2019-07-26T14:48:50.982Z,0.0
6626,2b820174-161c-400e-a368-675e7a1fffab,Danielle,"If you enjoyed the original movie, you will definitely like this one. The movie was very true to the original and very well executed. Very enjoyable for both me and my family.",2019-07-26T14:47:04.254Z,1.0
6627,977632488,Ivan S,"Terrible, a really horrible remake. No feeling whatsoever and really annoying.",2019-07-26T14:46:28.233Z,0.0
6628,02faeb6c-0009-4c4b-8458-6ad89f8a4e91,Kendra,"Very close to the original movie, a little to scary/intense for my little kids to enjoy.",2019-07-26T14:41:07.093Z,0.0
6629,fbee5074-d0c4-4d1d-8842-3d8b56964674,HappyGirl,Terrific live action reboot of the amazing classic Disney animated feature!,2019-07-26T14:40:32.427Z,1.0
6630,b4e570a6-0612-421f-97e3-e045eea9b04c,Shericka J,EXACTLY what I expected it to be and more!,2019-07-26T14:39:34.605Z,1.0
6631,EBC7DEDB-BC1D-46B3-B660-80812672C363,Midge,I loved Lion King but it did not have the charm of the first one.,2019-07-26T14:38:46.728Z,1.0
6632,943686377,Adam J,"The remake of THE greatest Disney film (ooh controversial) is exactly that, a remake. It retells the story. It's the same. It's not original. Same songs, same Simba, same sadness. And good! IF IT AIN'T BROKE DON'T FIX IT, BABY! 
One thing with making the animals look so real is that they lose the expression of emotion on their faces, making the dramatic scenes just ever so slightly underwhelming. 
If the music doesn't make the hairs on the back of your neck stand up then this film is WASTED on you!
""Professional"" critics can kiss my Zazu, it's a great remake. And with some fresh jokes from Timone and Pumba, it's an entertaining watch!",2019-07-26T14:36:48.730Z,1.0
6633,b9b312c5-7985-45c2-af16-562aac43011e,Basheerah,Brought back lots of childhood memories. I love it!,2019-07-26T14:31:12.048Z,1.0
6634,01294b12-f4d5-401c-b286-7b8a45e232bb,Jay S,"IMAX 4D was great way to view the movie. 
The effects were really good, and carried throughout the movie.",2019-07-26T14:29:49.941Z,1.0
6635,4f783874-50e1-49f6-93d5-019939e415ad,Patrice C,"The realistic computer graphics were both amazing and detrimental.  I enjoyed seeing adorable Simba, but  a lot of the humor which helped diffuse the violence and struggle in the story was lost due to the realism of the animals. Timon and Pumba especially lost their charm. The hyenas were more sinister in this version. There was not enough opportunities to cut the tension. It just wasnt as engaging as the original, and if it had been the original version, I would never have bothered watching a remake.",2019-07-26T14:25:14.785Z,0.0
6636,254ec197-4586-40e5-8404-699c81109cec,Karen,This was a Wonderful Movie !   It made my Granddaughter cry.   There was a lot of Great scenes throughout the whole movie.   I would watch it Again,2019-07-26T14:23:35.925Z,1.0
6637,0b902e59-e763-4e51-88ea-8f0872618505,Jon Cole,"Its the Lion King you know but with less feeling. Not sure why they decided to not exaggerate the expressions more on the animals, but it takes a lot of the depth of emotion out of the movie unfortunately. All in all, you can still sing along and have fun with this movie! Cheers!",2019-07-26T14:23:08.511Z,0.0
6638,db54d116-806c-4bff-b128-a4d13787ce27,Nancy G,I enjoyed the cinematography.,2019-07-26T14:19:39.936Z,1.0
6639,661e2780-cafb-4531-84ee-2dc5388a0ba4,Thomas D,"Liked original animation lion King better ,but maybe because the first was so original and fresh to me.",2019-07-26T14:16:48.062Z,1.0
6640,a904e198-6ef7-4e18-b39d-647efb9c53e2,Brandon,I loved it almost better than the first one,2019-07-26T14:14:36.252Z,1.0
6641,978106664,Leo W,"This film is a visual masterpiece, that is somewhat breath taking from start to finish. The nostalgia of the music and the realistic visuals have really mounted to a cinematic event. Timon and Pumba have been completely rewritten so the jokes and gags are unexpected and fresh that kept me entertained. The opening of the circle of life brought a tear to my eye, just due to the shear beauty and meaningfulness of the wonderful planet we are living in. My only negatives for this film is due to the style of animation I Just Can't wait to. Be King and Be Prepared we're toned down from the larger than life and expressionism displayed in the original. Personally the original will always be the best, but out of the string of remakes Disney has released this year, this one is the best. ",2019-07-26T14:12:32.446Z,1.0
6642,1e33232e-7109-4243-82fb-ca420c8f1aa5,Bernard D,"I liked the effort of making this classic animated film into a live action movie. Definitely CGI throughout, so it was a little overboard for me. My kids enjoyed it though.",2019-07-26T14:12:08.866Z,0.0
6643,ac6b7307-6a80-476a-887b-02d2555bd66c,Antoinette,"I enjoyed the movie, I just wish people would shut up and stop trying to find something wrong with everything.. If we have lost the ability to just sit and watch a movie like that without judging or criticizing, we are in a really sad place!!",2019-07-26T14:12:01.337Z,1.0
6644,be5dc0d7-e988-4532-a245-4e273a3e4075,Veronica Guerrero,I really dislike the beginning and ending of the movie,2019-07-26T14:11:54.753Z,0.0
6645,c063e808-6d11-4cb6-998f-4242f50535f9,Robert,Absolutely phenomenal graphics...made this movie great. All the animals were fantastic,2019-07-26T14:07:50.130Z,1.0
6646,e5c72f96-e7e7-46f4-a6ad-53c8e6116fe5,Maria,The same great movie from before but in a more realistic setting. It was awesome!!!!,2019-07-26T14:04:33.412Z,1.0
6647,d14f3fd9-9bf1-4941-98c9-0678da5c1985,Angela Hill,Loved the movie! Loved the 3D!! Highly recommend seeing it in 3D!!,2019-07-26T14:02:32.613Z,1.0
6648,906794753,Matt G,"My question going into the latest ""pay-us-for-your-nostalgia"" Disney-remake was, ""Why do we need this? What new can it bring?"". Technically, the CGI animation is impressively state-of-the-art and new. Otherwise, my worst fears were warranted. It's not just similar to its source material but is 100% the same in almost every aspect. From moment one, when the iconic ""NAAAH SA-VIN-YAAAH!"" bursts forth, I realized they were so beholden to the '94 classic they didn't even bother rerecording that vocal. It sets the stage for both the larger things (story beats / scenes), as well as the smaller things (specific line deliveries), to be a lazy karaoke tune. So frustratingly unimaginative, it makes 2019's Aladdin look like a feat of original storytelling.
Thankfully, the greatness of the story is left untouched, though it was already plenty great without being redone. The few things that are changed don't expand the story, but just extend scenes past the point of reasonable story economics. We're forced to sit through self-congratulatory animation montages that are useless beyond ""look what we did!""
Crowds seem to be going for the cast, and many of those performances are the highlights. Listening to Glover & Beyonce sing together is special, Scar is decently rendered, and Rogen & Eichner offer the most unique and successful moments. Still, with dialogue so slavish, you can sense the actors desperately trying not to copy what they grew up hearing.
Honestly, even the technical brilliance is often a hindrance. By making the animals photoreal, we take away individual personalities, physical nuances, and even facial expressions, all of which help us relate to their plight. So, again I ask, why do we need this?",2019-07-26T14:01:25.925Z,0.0
6649,f2f497d2-a039-4a4e-a0fb-fe46bc33b9ab,richard s,"Great story good lessons taught in this epic yet classic novel. The villain and the hero. The you g and the old. Family friendly and somewhat emotional. All together was so enjoyable with the CGI being done so well. Talking animals are so relaxing. Seth Rogan was hilarious, and his character shed some light on the story when it was in dark times. Very well done.",2019-07-26T13:59:12.914Z,1.0
6650,9178FC71-C7B0-42FF-9CDE-CFC75C92C85F,Mark S,"Didn’t like the movie at all, it felt like forever also nala was horribly played...",2019-07-26T13:58:32.346Z,0.0
6651,8d2d2f59-f849-4a1d-b17e-0c620e777ae5,Paty,Amazing!! CHILDHOOD MEMORIES BIG TIME,2019-07-26T13:57:12.463Z,1.0
6652,0b65fe49-cbc1-4910-bdbf-8a2160c72a5e,ANNA,I thought the movie was great!! So life like!!!,2019-07-26T13:54:27.089Z,1.0
6653,5aeaf549-5e7c-4495-b9cd-bc730188e1a1,elena  B,Loved it!!! So well done!,2019-07-26T13:51:43.194Z,1.0
6654,7d4b149a-d915-4688-b56f-4bd92d9480d8,margaret s,"the realism, same story but always enjoyable",2019-07-26T13:49:36.673Z,1.0
6655,00f35e4d-0494-4895-95db-4a1374f20830,Victoria,Original was better. Simba and Scar needed to have stronger actors,2019-07-26T13:46:07.406Z,0.0
6656,0B4D75A9-86C9-4700-9C83-0B8EBEBE0176,Cris,Nothing! Liked the movie very much.,2019-07-26T13:44:47.483Z,1.0
6657,80f15710-2a76-4bad-be07-7e860e7c7fee,Google,Plot was not changed.  Character voices were better than the original.,2019-07-26T13:43:20.675Z,1.0
6658,94925d8d-53e7-45f4-a4e9-8cbabcdd1d8f,Kar.meinen,Saw the first one with my son - at age 4.  Saw this one with him - age 28.  Beautiful. I kept forgetting they weren't real.  Absolutely amazing.,2019-07-26T13:40:24.510Z,1.0
6659,941994976,Anny S,"I love it.. and i dont understand this no emotions on animals ( cuz they done it as animal are actors and how would they reacted...not how humans would!)and then they say:  nothing new is brought to a table??
So this is new and it wasn't enough?!
But for me it was great. ",2019-07-26T13:40:20.022Z,1.0
6660,978172237,Adi L,It was cute but not the same as the original. However I would recommend watching it,2019-07-26T13:36:35.242Z,1.0
6661,35AEF4A7-3B6D-4535-9D4C-9AF1FB2E6158,Mama,The movie was great! Guess being so used to the original cartoon version the musical parts were less than expected but understandable. I also expected the animals (main characters) to be a little more like the animals in the new Jungle Book. Lion will is and will always be my most favorite movie of all time. Great job over all.,2019-07-26T13:35:15.546Z,1.0
6662,9c772730-bd07-46c6-bed3-cb348196e3aa,Lori N,Wonderful.  You believe you are in the jungle with the animals.   Amazing animation.,2019-07-26T13:34:55.659Z,1.0
6663,177d434f-336c-40a4-bd28-74f487147a74,goltz2marsicano,I loved it Im only giving it 4 stars because its def not like the original even though I did enjoy it and they made sure to keep it the same the original will always be my favorite,2019-07-26T13:32:47.988Z,1.0
6664,3d8186cd-8aab-4d42-804e-8e694318d6e4,Derek,Great movie!! They done a great job redoing it the way they did!!,2019-07-26T13:32:40.210Z,1.0
6665,978172230,Mile R,"The animation was great! But that's all I can say for this movie, its like when you are watching an awful dance show but the only pretty thing were the dresses, the lion King had so much, but so much on his original essence, specially the dialogues, they were very needed and I believe in this movie they just make them plain and simple so this generation could understand but the true essence of the lion King was missing, good parts, the animation was beautiful! And the fights were truly inspiring I believe that if they had the same dialogues or at least the most importan ones... Like when mufasa died, or the beginning with scar and also when simba spoke with the money, those were very important parts yet they changed the dialogues and put something simple and boring.  Two tomatoes ",2019-07-26T13:31:54.993Z,0.0
6666,260095715,,I thought the movie was slow. The original Lion King was so much better. ,2019-07-26T13:31:48.283Z,0.0
6667,913632634,Alicia D,"This movie was great! What i find most interesting is peoples gripe with how dull the characters look, im sorry but when was the last time you saw a red lion? It was meant to look real, thus live action movie. I paid real tribute to the original by staying almost exactly to the same script with a few extra lines and background music, so if you liked the original you will enjoy this. ",2019-07-26T13:30:06.885Z,1.0
6668,f6f563db-077d-4312-89af-61eace39fead,Cheri,We loved it.    Even tho it was a remake it was very close to the original which made it not be disappointing.,2019-07-26T13:29:43.584Z,1.0
6669,60e675c0-a426-4d69-ba95-496ab187578c,Rachel,Its okay if you loved the cartoon. They didnt add or change the story.,2019-07-26T13:26:44.982Z,1.0
6670,80ebd099-b13c-4a24-bfb0-9b62423ea6a5,John Trujillo,Loved it. My boys enjoyed it,2019-07-26T13:26:03.918Z,1.0
6671,f274b8ee-db6a-4405-acde-3818078fce33,Pam,Movie was great. My boyfriend and I even cried in a part.,2019-07-26T13:24:03.511Z,1.0
6672,98982b81-dc7a-4ef3-8bc9-0b099df44a6a,M,Incredible detail! So moving and powerful!,2019-07-26T13:22:55.217Z,1.0
6673,978172219,Romaric Z,bof... gentil vs méchant fonctionne pour les moins de 7 ans... et les chansons pourries toute les deux secondes : au secours ! on se croirait à une fête de fin d'année en primaire.,2019-07-26T13:21:41.256Z,0.0
6674,966613812,,Nostalgic but nothing new. Very beautiful and Puma + Timon are hilarious with new voice actors.,2019-07-26T13:20:56.356Z,1.0
6675,838cf3d9-7114-44ab-b9b4-a3399d8017d3,Candice P,We absolutely loved that Disney kept it true to the original! Incredible film!!!,2019-07-26T13:20:27.489Z,1.0
6676,c8a30994-0d1d-4365-9e69-1afec3821bdd,MomOf4,Loved! Loved! Loved!,2019-07-26T13:20:24.270Z,1.0
6677,7eaa2f7f-9f04-4dc0-a601-36fb77ab9afc,Naomi E,"Incredible animation, a great story/movie no matter what your age - we stood up and clapped at the end.",2019-07-26T13:19:23.926Z,1.0
6678,afd2204c-7dee-401e-87a1-1761c49e432f,Sabrina,"The movie was great! The live action was wonderful. And yes, I still cried when Mufasa died",2019-07-26T13:15:12.885Z,1.0
6679,1c629ef2-a603-4b84-88a5-442ed8d7f1d7,Kenneth,"Loved the movie. Very well done, great movie for kids or grown ups. Thoroughly enjoyed it.",2019-07-26T13:11:35.990Z,1.0
6680,977943904,Zizzi F,"I really don't understand the harsh criticism of this film. No, it doesn't have the same level of heart as the original and Beyonce's acting is still painful to behold even though we can only hear her but it's nearly the same line for line and visually stunning. For me that's enough and both new and old were equally enjoyable.",2019-07-26T13:09:30.991Z,1.0
6681,a143bd32-54a6-4b4a-a391-ea6763ca9ccb,RDub,"Great family movie, no foul language, lots of fun.",2019-07-26T13:07:33.878Z,1.0
6682,869d5461-7da9-4561-adb8-078efa102af3,Bill,Saw this with my granddaughter.  We both loved it.,2019-07-26T13:05:51.313Z,1.0
6683,977352659,Martha M,"A lifeless retelling of a story originally full of heart. Cannot compete with the original, even at its best. Just a technical showcase with bad storytelling.",2019-07-26T13:03:53.047Z,0.0
6684,e117d60d-12d5-405f-8226-19ce46f4e272,Andrea K,"It played tribute to the original story but had added some new humor along with the ""real"" imagery of how the animals move and behave. Loved it!!",2019-07-26T12:58:37.140Z,1.0
6685,c29d5d79-2a2c-42a2-b729-19a7d5f2671f,Kristal,It was exactly as I remembered it from childhood. CGI made it more realistic and I loved it even more.,2019-07-26T12:56:32.761Z,1.0
6686,978172196,Lukas V,89 here but 69 Metacritic. This showed me that I trust more at metacritic. 89 for this movie is a joke. Like Nintendo Disney is just milking nostalgia Ips and Products. In this case extremely bad. This result scares me a lot. Oh people what have you become. ,2019-07-26T12:53:51.116Z,0.0
6687,260014270,,"Eh, it was really boring. Missing all the magic from the animated movie. Maybe due to the emotionless faces, idk. But the scenes were just missing the wow factor. And Scar wasn’t sassy st all. ",2019-07-26T12:47:26.917Z,0.0
6688,4f3d670d-31aa-43ad-b7f9-0f15adcc5255,Priscilla,it was good for a remake,2019-07-26T12:46:59.276Z,1.0
6689,8465ED89-0FC1-4002-A799-BC0938BBC166,NanaRoa,loved to share the special perks offered poster and individual popcorn was perfect,2019-07-26T12:46:36.117Z,1.0
6690,978172185,Hugh M,"If the rating of this movie (audience) doesn't showcase you how far humanity and the good taste has fallen, then probably nothing will. Just unbelievable. ",2019-07-26T12:43:09.615Z,0.0
6691,8cc0d785-348d-45e5-a6a1-e427c56ca203,TheOrdinaryMovieGoer,"The animations were wonderful and so were the new additions to Nala's character on behalf of Beyonc, but was a remake really necessary?",2019-07-26T12:38:11.783Z,1.0
6692,d033af17-dae2-4938-bd10-981ca907f48e,Robbie,Felt the story was rushed. Nothing really new or distinguishable from the original. Wasn't casted very well,2019-07-26T12:35:45.176Z,0.0
6693,be0babc0-4e93-4beb-b6f5-a810d39bb3ed,vicki,"Animation, music, comedy, storyline.",2019-07-26T12:31:58.392Z,1.0
6694,978172166,Hillary M,"This was like a rip off of the original. The cgi was beautiful in most scenes, except for a messed up Shakey tree in one of the first scenes. The animals did not physically emote. If you mute the movie you'd have no idea if they were sad or upset. Their mouths barely moved when the talked. The scenes fell flat and were cut short to add new scenes (ie the poop scene). It was not an emotional movie like the original. The Lion King 2 Simba's pride is even better than this imo.some of the characters fell flat(imo Nala,timon,pumba,young Simba). Overall I felt the movie was rushed and not very good. I urge everyone to watch the original if they have not,it is sooooo much better. Disney seemed to try to make this too realistic looking, forgetting these are singing animals...and focused on having too many big names in their movie. What happened?!",2019-07-26T12:28:58.048Z,0.0
6695,7dbd981a-f7d3-4c7b-ae1f-838eef421c5c,Amy R,"Having seen the animated version more times than I can count, there were spots that this one dragged.  Overall a good movie.",2019-07-26T12:23:16.890Z,1.0
6696,a05c2b58-5430-4b95-a698-d92695aac7e1,Winfred H,It was good like the first but could had added something new to the story. Thanks,2019-07-26T12:22:53.984Z,1.0
6697,a3d68147-40ec-4fcc-ae31-34e39dd2b7ea,Gloria Adams,"My granddaughter, husband and I loved the movie!!",2019-07-26T12:19:54.784Z,1.0
6698,b4596529-ff71-4c05-8b28-2378d09e4f3f,Sabrina Bird,Loved it. Was so realistic & felt so surreal. The kids I took really enjoyed it.,2019-07-26T12:18:35.858Z,1.0
6699,dace09cf-dfef-41f8-8292-64d1710412b1,vickey houk,"wonderful, perfect so good looks so real",2019-07-26T12:16:11.022Z,0.0
6700,db73d310-8650-4451-95c0-db713bccb8d9,Judy,I took my 16 yr old grandson and my 12 yr. old granddaughter and they both loved it.  I also loved it.  I liked it better than the previous version.,2019-07-26T12:15:12.564Z,1.0
6701,cf512251-8870-4b8a-8edb-249ae95ea48b,Cheryl C,This movie was just as great as the first one.... I was truly amazed... will put it in my library,2019-07-26T12:14:47.679Z,1.0
6702,dfae1b86-0870-4a09-a944-7c3f156b5b17,Michael E,Great singing through the hold Movie,2019-07-26T12:12:49.119Z,1.0
6703,22741ED0-6060-48E2-A957-823F4EFD4364,T. Tucker,"The visuals were amazing, but IMO, it looked like a National Geographic movie with NO emotion. The original had so many cool features and facial expressions from the animals, that we couldn’t see in this one and the twists on the songs were horrible. If they would’ve created a new story line, I believe our expectations would have been different, but this doesn’t even compare to the original.",2019-07-26T12:09:17.984Z,0.0
6704,908886ab-7641-44aa-8e3a-78f25988c1b5,First L,"It was pretty and nostalgic, but didnt capture the emotion of the original.",2019-07-26T12:09:11.190Z,0.0
6705,fda6cdb7-3662-425d-b0b7-6f70591d289d,Nicole,We loved it! It was amazing,2019-07-26T12:03:03.354Z,1.0
6706,9304e46f-332c-440e-b613-0aa389621add,jane,The 3D was awesome! We were ducking at certain parts! Kids were mesmerized!,2019-07-26T12:00:41.136Z,1.0
6707,6a9a3805-5f89-492c-aba4-fc413ae5c773,Thomas M,"Although many of the reviews were negative, I actually enjoyed the movie.  It kept the attention of the entire family.",2019-07-26T11:58:59.652Z,1.0
6708,ed77af1a-5669-4e0c-a114-959dfa85d2d3,Erin S,Beautiful movie to watch.,2019-07-26T11:56:39.775Z,1.0
6709,9527fc39-a75f-4542-ae20-b191da81942d,Betty Mills,"I liked the animated one better, also there was more funny parts in the animated",2019-07-26T11:54:36.751Z,0.0
6710,978172124,Enrique M,Nat Geo neets Disney. ,2019-07-26T11:53:56.511Z,1.0
6711,D0948A5F-5C51-4302-8EA6-26F370288A30,MzDeeDee,"It was not special, I felt like I was watching a National Geographic documentary. Rather watch the cartoon version.",2019-07-26T11:52:49.625Z,0.0
6712,977166644,rey j,It was ok i saw it 3D which was amazing,2019-07-26T11:51:32.441Z,1.0
6713,9921a7a9-1179-414a-b4f5-e8abecd6df55,Karen C,"The CG's parts in the movie was great. If your looking for a new version of Lion King, this isn't it. The only thing that changed were the voices.",2019-07-26T11:49:09.038Z,0.0
6714,fbf360c7-fd3d-4b44-b14f-468fa3c27777,Natalie G,I liked it it was cute but I loved the cartoon version,2019-07-26T11:48:07.214Z,1.0
6715,bbef1529-564d-43b5-b9f0-2103d07ee43c,Please don't ruin another Disney Classic for me,"Lion King 2019 was hard to watch. The voice actors had no passion. They all sounded like they were just reading their lines and waiting to get their paychecks when they were finished.  Scenes and lines from the original were removed and replaced with stuff that was unnecessarily added. I LOVE the original movie and this remake was just sad.  I won't be watching this again anytime soon.  They only reason I gave it 2 1/2 stars is because of the opening sequence and the ""live action"" animation of the jungle animals.",2019-07-26T11:45:26.601Z,0.0
6716,AEE99746-EE53-41C8-9133-1277F3966C3D,smmmile,One of the best remakes. So lifelike that there is almost a reverence to the story. Made me feel like I was watching the story for the first time. Thoroughly entertaining from beginning to end.,2019-07-26T11:40:31.059Z,1.0
6717,1C39966C-FDBC-4015-ACC2-8EE1AEBCDDC1,Adam J,Great casting and CGI!,2019-07-26T11:38:45.917Z,1.0
6718,5c0a3b9c-7a0e-4dce-9e71-6600ab323120,Ron,The movie was pretty violent for children.,2019-07-26T11:38:16.622Z,1.0
6719,8149c056-6e45-45e8-a6b3-7e460d85f81a,Venessa N,Loved the scenery and animals. We also loved how the story line stayed the same. Worth going to see!,2019-07-26T11:38:02.668Z,1.0
